Link,Comuna,Tipousuario,Direccion,Habitaciones,Baños,Precio,Descripcion,Titulo1,Anfitrion,Ubicacion,Fechapubli,Avisospublicados,Tipo,Estacionamiento,Avisosactivosfecha,Scrapdate
https://new.yapo.cl/inmuebles/hermoso-amplio-cmodo-frente-a-la-playa-vista_84567917,"La Serena, IV Coquimbo",Anuncio Profesional,Avenida del Mar 10000 ,2,2,$ 70.000,"Amplio y hermoso departamento en primera línea, con maravillosa vista al mar, toda la bahía de Coquimbo y Serena, en Condominio Costa Peñuelas! Arriendo diario! Conversable!!! 2 dormitorios  1 cama de 2 plazas 2 camas de plaza 1 futon 2 baños  Cocina americana Comedor Terraza Lavadora/Secadora TV/Wifi Seguridad 24 horas  Lavandería  Piscina (temporada de verano) Reservas al +56963325298 CivitasPro - IDT Gestión Inmobiliaria","Hermoso, Amplio, Cómodo, Frente a la Playa, Vista",Ingrid Dorner,"['lat=-29.91636', 'lon=-71.27524']",14-09-2022,13,Departamento,1,2,13-02-2023
https://new.yapo.cl/inmuebles/invierno_84565552,"La Serena, IV Coquimbo",,,2,1,$ 70.000,"Se arrienda cómodo departamento en sector cuatro esquinas a una cuadra de la playa ,en la serena , capacidad para 6 personas totalmente equipado cuenta con cable y wifi  Ideal para un descanso en fiestas patrias Se aceptan mascotas previó acuerdo Interesados hablar al +56987541537 Su valor diario es de 70 mil diarios se arrienda por 5 días mínimo",Invierno,Julieta,,14-09-2022,1,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/hermoso-departamento-a-una-cuadra-de-la-playa_84564989,"La Serena, IV Coquimbo",,,3,2,$ 88.000,"Condominio PLAYA PACÍFICO  3 dormitorios, 2 baño, cocina independiente totalmente equipada para 6 personas, con lavadora incluida, primer piso, balcón  Distribución de habitaciones:  🛏 Habitación 1: cama super king en suite 🛏Habitacion 2: camas cama de 1 y 1/2 plaza 🛏Habitación 3: 2 camas de 1/2 plaza  No Se incluye un juego de sabanas   ✅Estacionamiento gratuito.  ✅Servicios: Agua, luz, gas, Tv cable, Wifi conserjería las 24 horas.  ✅Espacios Comunes: Piscina, hermosas áreas verdes y Quinchos.  ✅Entorno: a 1 cuadra de la playa, en el mejor sector de la Serena, cercano a restaurantes, bares, entorno seguro y tranquilo, para ir a la playa te olvidas del auto 😉  Valor 88.000 equipado para 6 personas",Hermoso departamento a una cuadra de la playa,Carolina,"['lat=-29.87445', 'lon=-71.27105']",13-09-2022,11,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-diario-disponible-fiestas_84564602,"La Serena, IV Coquimbo",,,3,1,$ 60.000,"Departamento equipado para 6 personas, a pasos de casino Enjoy. Cuenta con un estacionamiento, cocina equipada, wiffi, tv cable, lavandería, piscina, quinchos y zonas de juegos. Contacto directa con dueña +56974767836",departamento diario (disponible fiestas),Nicole Pizarro,,13-09-2022,19,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/acogedora-casa-una-cuadra-playa-y-club-de-yates-he_81142785,"Coquimbo, IV Coquimbo",,,2,1,$ 45.000,"Acogedora casa no pareada a solo una cuadra y club de yates de la herradura, estacionamiento, cocina americana equipada, dos dormitorios wi-fi cable, excelente barrio, tarifa abril 30.000. y temporada baja se hace descuento según número de personas y dias contacto 988099606",Acogedora casa una cuadra playa y club de yates he,raul,,13-09-2022,27,Casa,1,3,13-02-2023
https://new.yapo.cl/inmuebles/departamento-por-dias_84563400,"La Serena, IV Coquimbo",,,2,1,$ 40.000,Departamento disponible por días fechas fiestas patrias y fin de semanas,Departamento por dias,Victor,,13-09-2022,8,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-por-da-la-serena_84559559,"La Serena, IV Coquimbo",,,2,1,$ 60.000,"Precio Depende de la Fecha, desde $60.000 temporada baja.  Arriendo Departamento Para 5 Personas  Por Día en La Serena, Con Estacionamiento. Ubicado en Avenida Pacífico Cercano a Cuatro Esquinas. En cuarto piso con Ascensor. Torres de sólo 5 pisos. 2 dormitorios (uno con cama de dos plazas y el otro con camarote y cama de 1 plaza y media) 1 baño Cocina Equipada, Living, Comedor, Terraza, Quincho.",Departamento Por Día La Serena,Camila Sáez,,13-09-2022,658,Departamento,1,8,13-02-2023
https://new.yapo.cl/inmuebles/depto-av-pacfico-4-esquinas_84558397,"La Serena, IV Coquimbo",,,2,3,,"Full equipado 5 personas , disponible fiestas patrias",depto av pacífico 4 esquinas,lopez andres,,13-09-2022,111,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/cabaa-por-fiestas-patrias_84556692,"Coquimbo, IV Coquimbo",,,2,1,$ 45.000,"Se arrienda cabaña en el sector de la herradura a dos cuadras de la playa   Cabañas equipadas con todo lo básico, consta de dos dormitorios, living comedor, estacionamiento dentro del recintos y disponibilidad de parrillas.  Ambiente grato y familiar para pasar las fiestas patrias.  Para más información llamar o enviar un whatsapp  +569 9951 5675",cabaña por fiestas patrias,Nancy Aravena,,13-09-2022,7,Cabaña,1,2,13-02-2023
https://new.yapo.cl/inmuebles/diario-departamento-hermosa-vista_84553713,"Coquimbo, IV Coquimbo",,,2,1,$ 50.000,"Arriendo diario departamento nuevo con hermosa vista, equipado para 4 personas con habitación principal con cama matrimonial y wolking closet, habitación secundaria con litera y closet, secador de pelo, wifi, terraza, cocina equipada y estacionamiento. El edificio cuenta con 3 ascensores, gimnasio, quinchos, lavandería y salón de eventos. Se encuentra a 2 cuadras del hospital de Coquimbo y a 5 minutos de la playa, terminal de buses, supermercado, ACHS, universidad Católica del Norte y estadio de Coquimbo. Arriendo por 1 noche $60000 Arriendo por 2 noches $50000 cada noche Arriendo por 3 noches o más $40000 cada noche. Disponible desde ya por todo septiembre. Llamar al 982551779",diario departamento hermosa vista,Jerson Cortes,,13-09-2022,152,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/cabaa-en-los-vilos-equipada-a-50-mts-de-la-playa_84552901,"Los Vilos, IV Coquimbo",,,3,1,$ 50.000,"[PREPARA TUS VACACIONES] . . ¿En busca de un momento de desconexión? En Cabaña Las Dunas de Los Vilos, te esperamos con toda la costa de la 4ta región a solo 50 mts de ti, en una cómoda cabaña full equipada para disfrutar de esos días libres que tanto necesitas, en el mejor sector turístico de Los Vilos, cercano a comercio y atractivos turísticos.  TV CABLE PARRILLA PARA ASADOS AGUA CALIENTE ESTACIONAMIENTO TECHADO Y MÁS!   Arriendos disponibles temporada de verano  Te esperamos!!!",Cabaña en Los Vilos equipada a 50 mts de la playa,veronica moreno,"['lat=-31.9018454', 'lon=-71.4957003']",13-09-2022,3,Cabaña,1,2,13-02-2023
https://new.yapo.cl/inmuebles/depto-en-primera-lnea-avda-del-mar-la-serena_84551734,"La Serena, IV Coquimbo",,,1,1,$ 55.000,"Arriendo diario a pasos de casino Enjoy, Restaurantes, Juegos para niños, cuenta con terraza con vista al mar, cuarto piso, totalmente amoblado y equipado, cocina americana, dormitorio matrimonial, cuenta con 2 piscinas, una para adultos y otra para niños, lavandería, estacionamiento techado, quincho, áreas verdes, acceso restringido las 24 horas, ubicado en Avda del Mar 5730.","Depto. en primera línea Avda. del Mar, La Serena",Sra Luz,,12-09-2022,4,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/depto-4-dor-3-baos-8-personas-frente-mar_78982321,"La Serena, IV Coquimbo",,,4 o más dormitorios,3,$ 145.000,"Departamento de 4 dormitorios, 3 baños, 2 Estacionamientos, Totalmente equipado para 8 Personas, Ubicado en Avenida del Mar 3600, Totalmente Frontal en un Cuarto Piso, Cerradura Electronica, conserjería 24/7 Disponible: 7 al 12 de Febrero 23 y 21 de Febrero Adelante",Depto 4 Dor 3 Baños 8 Personas Frente Mar,marco campomanes,,12-09-2022,43,Departamento,2,6,13-02-2023
https://new.yapo.cl/inmuebles/cabana-guanaqueros-septiembre_84539741,"La Serena, IV Coquimbo",,,3,1,$ 60.000,"Cabana en Guanaqueros arriendo para fiestas patrias disponía le entre 16 al 20,en Villa Mar solo para familias, 3Dormitorios 1Bano terraza, cocina equipada capacidad 7 personas conrejas y entrada de 2 vehiculos, dos dormitorios con camas de 2 plazas para 2 matrimonios con hijos, muy comoda y la villa cuenta con guardias y mucha tranquilidad..",Cabana Guanaqueros Septiembre,Alejandro,,12-09-2022,29,Cabaña,2,1,13-02-2023
