Link,Comuna,Tipousuario,Direccion,Habitaciones,Baños,Precio,Descripcion,Titulo1,Anfitrion,Ubicacion,Fechapubli,Avisospublicados,Tipo,Estacionamiento,Avisosactivosfecha,Scrapdate
https://new.yapo.cl/inmuebles/cabaas-campestres-cerca-de-coquimbo-y-serena_86277523,"Coquimbo, IV Coquimbo",,esfuerzo campesino 890 ,2,1,$ 70.000,"ambiente campestre y muy cerca de coquimbo y serena buen acceso dos vias ruta 43, sector pan de azucar , contamos con cabañas semi equipadas, contamos con piscina temerada, juegos, tinajas valor adicional , tirolesa, especial para eventos en familia, interesados consultar fechas disonibles y reservar a +56988397380",Cabañas campestres cerca de coquimbo y serena,ketherine sanchez,"['lat=-30.05545', 'lon=-71.25243']",13-02-2023,1,Cabaña,2,1,13-02-2023
https://new.yapo.cl/inmuebles/linda-casa-verano_85473477,"Coquimbo, IV Coquimbo",,,3,2,$ 55.000,"Linda y cómoda casa en sindempart, para 6 personas, cerca de playa la herradura, supermercados, carabineros, 2 dormitorios grandes y un baño en la planta alta y uno mediano y baño en el primer piso, estacionamiento techado y portón eléctrico, wf, cable, Netflix, queda reserva para la segunda quincena de febrero valor por dia $60000 contacto nueve nueve uno dos cinco dos ocho ocho cero",Linda casa verano,Rosa,,13-02-2023,228,Casa,,2,13-02-2023
https://new.yapo.cl/inmuebles/casa-hermosa-8-personas_86242629,"Coquimbo, IV Coquimbo",Anuncio Profesional,,4 o más dormitorios,3,$ 130.000,"Hermosa casa en la playa la Herradura Cómodamente equipada para 8 personas. Cuenta con 4 habitaciones, la principal en suite con balcon con vista al.mar mas 2 matrimoniales y una con dos camas de plaza. Tiene terraza con una gran mesa de troncos techada. Con chillout en el patio.  Tiene cable, wifi smart tv. Estacionamientos hasta dos vehículos grandes.  Casa a solo 200 metros de la playa. Requisitos Certificado de antecedentes de la persona que hace la reserva. Más el 10% del total de la estadía. Mínimo 5 noches.",Casa hermosa 8 personas,Catalina,,13-02-2023,65,Casa,2,1,13-02-2023
https://new.yapo.cl/inmuebles/depto-en-coquimbo-para-turistas_86276436,"La Serena, IV Coquimbo",Anuncio Profesional,,2,1,$ 55.000,"Arriendo depto. en Coquimbo para turistas.+  disponible por mes de Febrero  Amplio y cómodo depto. ubicado a 10 minutos de la playa, supermercados, hospital, excelente conectividad a La Serena.   2 habitaciones 1 baño estacionamiento.   Valor diaro $55.000.  Marcela Aguilera +56 9 2092 4925 Corredora de Propiedades",depto. en Coquimbo para turistas,Marcela Aguilera,,13-02-2023,76,Departamento,1,17,13-02-2023
https://new.yapo.cl/inmuebles/departamento-nuevo-todo-cerca-residencial_85932825,"La Serena, IV Coquimbo",Anuncio Profesional,Santiago Apóstol 4400 ,2,2,$ 37.000,"DISPONIBLE DESDE EL 25 DE FEBRERO EN ADELANTE Relájate con toda la familia en este tranquilo lugar para quedarse. Sector Residencial, todo cerca, supermercados, estaciones de combustibles, strep center, gimnasios, a 12 minutos de la playa en forma recta hacia el poniente por calle 4 Esquinas. Departamento nuevo, completamente equipado y decorado para ti. Camas Disponibles 3, una matrimonial y dos simples. Se podría agregar una persona mas.tiene 2 baños. Segundo Piso. Condominio muy seguro y tranquilo. Con estacionamiento incluido. se puede hacer rebaja por 10 días en adelante","Departamento Nuevo, Todo Cerca, Residencial",Jimena Ibañez Guerra,"['lat=-29.946339', 'lon=-71.2482078']",13-02-2023,26,Departamento,1,2,13-02-2023
https://new.yapo.cl/inmuebles/casa-turistas_86096791,"Coquimbo, IV Coquimbo",,,3,2,$ 60.000,Casa equipada para 5 personas  A 5 minutos de playa la herradura  Villa costa milano  3 dormitorios  2 baños  Estacionamiento Wifi Tv cable febrero $60.000 por noche  Disponible desde el 15 de febrero,Casa turistas,alejandro,,13-02-2023,34,Casa,1,1,13-02-2023
https://new.yapo.cl/inmuebles/temporada-de-verano_82674883,"La Serena, IV Coquimbo",Anuncio Profesional,,3,1,$ 45.000,"Departamento disponible desde el 21 de febrero en adelante  Arriendo diario  equipado para 6 personas  4to piso, sin ascensor  Estacionamiento propio y de visita A pasos de playa 4 esquinas Cercano a restaurantes y pubs Vigilancia 24/7 Excelente ubicación  Mínimo 2 noches  Solo familias *no se admiten mascotas*",Temporada de verano,sandra,"['lat=-29.9213', 'lon=-71.27079']",13-02-2023,51,Departamento,1,2,13-02-2023
https://new.yapo.cl/inmuebles/residencial-campo-verde_85788901,"La Serena, IV Coquimbo",Anuncio Profesional,José Manuel Balmaceda 141 ,,,$ 15.000,"Ubicada en pleno centro de la ciudad de La Serena, en calle Balmaceda #141, a pasos de centros comerciales, museos, plaza de armas, iglesias, supermercados entre otros.   En esta temporada de verano 2023 , Residencial Campo Verde, tiene habitaciones singles, dobles, triples y cuádruples con baño privado y compartido. Posee un grato ambiente familiar que te permitirá pasar una excelente estadía junto a tus seres queridos en estas vacaciones.  te esperamos !!",Residencial Campo Verde,Jeisy Trinidad Reyes Diaz,"['lat=-29.89921', 'lon=-71.24965']",13-02-2023,3,Habitación,,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-en-la-serena_85650516,"La Serena, IV Coquimbo",,Avda Los pescadores 5341 ,2,2,$ 75.000,"Se arrienda departamento por la temporada de verano, en octavo piso, dos dormitorios para 4 personas, un dormitorio matrimonial y un dormitorio con dos camas, dos baños, cocina equipada, terraza, frente al casino de juegos Enjoy, (se van caminando), a una cuadra de la playa, en condominio Gran Marina III, muy buena ubicación, vista al mar con TV Cable, WIFI, estacionamiento propio, piscina, juegos, sector de asados, cerca de supermercados y lugares de comida. Se entrega con aseo y se cancela al inicio de la estadía por el aseo. Edificio tiene lavandería y gimnasio. Se entrega con un contrato de temporada",Departamento en La Serena,Yury fuentes vizek,"['lat=-29.95408', 'lon=-71.2998767']",13-02-2023,26,Departamento,1,2,13-02-2023
https://new.yapo.cl/inmuebles/lindo-departamento-diario-febrero-marzo_86119128,"La Serena, IV Coquimbo",,,2,1,$ 45.000,"Lindo y cómodo departamento amoblado full. 1 dormitorio.matrimonial 1 dormitorio con dos camas de 1,5 plazas. Living comedor  Cocina Todo amoblado. Estacionamiento privado y de visitas. Piscina Quincho Cercano a supermercados y locomoción a la puerta.  Para reserva se cancela.el 30% del valor total. Contacto Wasap  Marjoriet Grandón",Lindo departamento diario Febrero/ Marzo,Marjoriet Grandón,,13-02-2023,31,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-para-4-personas-en-coquimbo_85648697,"Coquimbo, IV Coquimbo",,Calle Camino Antiguo a Ovalle 187 ,2,2,$ 40.000,"Se arrienda departamento por la temporada de verano 2023, disponible a contar del 3 de enero 2023:  El departamento se encuentra amoblado y considera lo siguiente:  1 dormitorio matrimonial con baño en suite 1 dormitorio con 2 camas de plaza y media en suite Cocina equipada Living Comedor Terraza Cable 1 estacionamiento",Departamento para 4 personas en Coquimbo,Carla Cáceres,"['lat=-29.956632', 'lon=-71.2639468']",13-02-2023,22,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/parcela-piscina-y-quincho-diario-verano_85899293,"La Serena, IV Coquimbo",Anuncio Profesional,,4 o más dormitorios,3,$ 250.000,"Últimos días disponibles!! Si buscas disfrutar del clima y el aire puro de la cuarta región, en un ambiente privilegiado y seguro para tu familiar en el mejor condominio de La Serena, te invitamos a conocer nuestra parcela con amplios espacios, en un entorno rodeado de tranquilidad y vegetación, la casa está equipada para 10 personas pudiendo llegar a 13 previa coordinación y pago adicional, cuenta con gran quincho y piscina, acceso controlado, a minutos de centros comerciales, supermercados, avenidas del mar y ruta para el valle del Elqui, la parcela se arrienda de uso exclusivo para la familia, cualquier consulta no dude en preguntar vía wsp o correo",Parcela Piscina y Quincho Diario Verano,Carlos Cruz,,13-02-2023,26,Casa,10,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-diario-para-vacaciones-de-temporada_75134121,"Coquimbo, IV Coquimbo",,Avenida Los Pescadores 5451 ,2,1,$ 39.000,"Se arrienda departamento por día en el sector de Peñuelas, Coquimbo, ubicado en uno de los mejores sectores de la región, a un costado del casino de juegos, a pasos de la playa, pubs, restaurantes, centros comerciales, totalmente equipado, tv satelital, wifi gratis en el dpto., edificio cuenta con piscina, juegos para niños, cercano a lugares turísticos de la zona, accesos controlados, vigilancia CCTV estacionamiento exclusivo. Debido a la situación actual, se entrega totalmente higienizado con suma rigurosidad. Valor por noche $39.000.- Estadía mínima 3 noches. Fechas disponibles desde el 26 de febrero al 6 de marzo y del 13 de marzo en adelante.",Departamento diario para vacaciones de temporada,Cristian Viera,"['lat=-29.95243', 'lon=-71.2971']",13-02-2023,7,Departamento,1,2,13-02-2023
https://new.yapo.cl/inmuebles/cabaa-de-descanso-por-das-sindempart-coquimbo_84838390,"Coquimbo, IV Coquimbo",,,2,1,$ 50.000,Arriendo hermosa cabaña de descanso amoblada por días a partir de Enero y Febrero en un recinto cerrado con piscina ubicada en avenida el sauce a 3 km camino directo a playa La Herradura  Cuenta con 2 dormitorios 1 baño cable wifi lavadora terraza quincho estacionamiento para 1 vehículo áreas verdes piscina. Disponible 30 de Enero  Valor Enero$50.000. Valor Febrero $60.000 VERDADEROS INTERESADOS LLAMAR,Cabaña de descanso por días Sindempart Coquimbo,Ana Romero,,13-02-2023,24,Cabaña,1,14,13-02-2023
https://new.yapo.cl/inmuebles/casa-en-sector-paihuano-a-orillas-del-rio-claro_64887079,"Paiguano, IV Coquimbo",,,2,1,$ 70.000,"Casa para 5 personas, a orillas del Río Claro, pesca, quincho, reposeras, hamacas, para disfrutar de la naturaleza del Valle de Elqui, dormitorios con escotillas para ver las estrellas, chimenea, estacionamientos, agua caliente, mínimo 2 días. hacer sus reservas a los fonos 981374915 944706320",Casa en Sector Paihuano a orillas del Rio Claro,Iris Morales Gonzalez,,13-02-2023,4,Casa,2,1,13-02-2023
https://new.yapo.cl/inmuebles/departamento-a-pasos-de-la-playa-verano_85699637,"La Serena, IV Coquimbo",,,3,1,$ 70.000,"En la Serena, acogedor departamento con excelente ubicación a una cuadra de la playa, terraza y vista al mar en avenida pacífico con cuatro esquinas a pasos de restaurantes, pubs, mercados y entretención en general.  Completamente equipado cuenta con 3 habitaciones, 1 baño, Wifi, Smart TV con cable, lavadora, estacionamiento y recepción 24 hrs.  $27.000 servicio de aseo por única vez.  Para más información contactar vía llamado o whatsapp con dueño   *valor puede variar según demanda y temporada alta o baja. Sólo Disponible desde el 27 de febrero en adelante",Departamento a pasos de la playa (Verano),Ismael,,13-02-2023,10,Departamento,1,1,13-02-2023
https://new.yapo.cl/inmuebles/valle-elqui-precioso-domo-orilla-rio-piscina-jacuz_74587999,"Paiguano, IV Coquimbo",Anuncio Profesional,pisco elqui a alcohuaz 13 ,2,1,$ 70.000,"Temporada de Diciembre a Marzo  VALLE DEL ELQUI SECTOR ALCOHUAZ CABAÑAS EL MOLINO ,ORILLA RIO , PLAYA PROPIA ,AMPLIOS JARDINES, ÁRBOLES FRUTALES EN TERRENO DE 10MIL MTS , CABALLOS ,BICICLETAS ,JARDINES, QUINCHO, TINA CALIENTE .JACUZZI AL AIRE LIBRE PARA VER LAS ESTRELLAS ,IDEAL PARA DESCANSAR .Y OLVIDARSE DEL MUNDO , CAPACIDAD 3 A 4 PERSONAS Disponible TODO EL AÑO ,Oferta, Reservas, Verano 10% descto arriendo de Diciembre 2022 a Marzo 2023",Valle Elqui Precioso Domo orilla rio piscina jacuz,Eduardo Gomez Villaseca,,13-02-2023,77,Cabaña,4,4,13-02-2023
https://new.yapo.cl/inmuebles/departamento-de-verano_85527921,"La Serena, IV Coquimbo",,,2,1,$ 50.000,"Disponible febrero Departamento para 4 personas equipado completamente, muy cercano a mall, centro de serena, y avenida del mar. Estacionamiento. Conserjeria.",Departamento de verano,Rocio,"['lat=-29.9049726', 'lon=-71.2611544']",13-02-2023,8,Casa,1,2,13-02-2023
https://new.yapo.cl/inmuebles/casa-talinay_85953751,"Coquimbo, IV Coquimbo",,,2,1,$ 45.000,"Se arrienda casa diario para 4 o 5 personas máximo, con dos dormitorios y un sofá cama equipado. Cuenta con 1 baño sin toalla. Cocina equipada. cuenta con 1 televisor con cable en la cama matrimonial. wifi, con estacionamiento para dos vehículos. ubicada en la avenida nuevo seis con pasaje nuevo seis en la cantera villa talinay, a 5 minutos de la playa en auto supermercado outlet bencineras cercanas y a 20 minutos del casi enjoy. Para su reserva el valor es de $35.000 el cual se devolverá al momento de entregar la vivienda, en el caso que algo este dañado, como también la casa sucia al momento de la entrega ese dinero no se devolverá. Disponibilidad 19 de febrero en adelante  Arriendo a diario todo el año",Casa talinay,Jose Castillo,,13-02-2023,2,Casa,2,2,13-02-2023
https://new.yapo.cl/inmuebles/arriendo-diario-3-dcon-4-esquinas-a-pasos-playa_81221219,"La Serena, IV Coquimbo",,Avenida Pacífico 3526 ,3,1,$ 35.000,"Arriendo diario confortable departamento a una cuadra de la avenida del mar, con avenida 4 esquinas. Cerca de restaurantes, pub, entretenimientos, artesanías, minimarket, etc El depa se encuentra completamente equipado para 5 personas. 2do piso. Estacionamiento. Condominio cerrado. Conserjería las 24 horas.   La dirección es Pacífico 3526, con avenida 4 esquinas. A una cuadra de la avenida del mar (playa).  El arriendo considera sábanas y frazadas, pero no toallas.  El condominio no tiene piscina   El condominio no tiene quincho  No se aceptan Scorts  Por respeto a los usuarios, no se aceptan fiestas ni ruidos molestos.   Checkin a partir de las 15.00 horas en adelante  Checkout hasta las 13 horas  (La modificación de este horario dependerá de la disponibilidad del depa en ese momento)  Valores  30.Dic, Enero y Febrero $ 50.000 por noche 1 noche $ 40.000 Marzo $ 38.000 por noche  Abril al 29.Dic $ 35.000 por noche  Vacaciones de invierno, fiestas patrias y fin de semana largo $ 38.000 por noche",Arriendo diario. 3 d.Con 4 esquinas. A pasos playa,Gladys,"['lat=-29.92557', 'lon=-71.2760268']",13-02-2023,4,Departamento,1,1,13-02-2023
