Link,Comuna,Tipousuario,Direccion,Habitaciones,Baños,Precio,Descripcion,Titulo1,Anfitrion,Ubicacion,Fechapubli,Avisospublicados,Tipo,Estacionamiento,Avisosactivosfecha,Scrapdate
https://new.yapo.cl/inmuebles/precioso-depto-edif-don-victor-primera-linea_86149697,"La Serena, IV Coquimbo",Anuncio Profesional,,3,3,$ 120.000,"TIENE 3 DORMITORIOS, 3 BAÑOS, CON ESTACIONAMIENTO, TIENE PISO FLOTANTE EN LIVING COMEDOR Y DORMITORIOS, BAÑOS Y COCINA CON CERÁMICA, , COCINA EQUIPADA , EDIFICIO CUENTA CON CONSERJERIA 24 HRS,ACCESO CONTROLADO. PISO 1.  UBICADO EN AV COSTANERA FRENTE A PLAYA AV DEL MAR",Precioso depto edif don victor primera linea,M.Ximena Rodriguez C,"['lat=-29.91636', 'lon=-71.27524']",01-02-2023,251,Departamento,,10,14-02-2023
https://new.yapo.cl/inmuebles/depto-a-una-cuadra-del-mar_86149594,"La Serena, IV Coquimbo",Anuncio Profesional,,3,1,$ 60.000,Para 4 personas tvcable wifi lavadero balcon vista al mar,DEPTO a una cuadra del mar,Margarita,,01-02-2023,84,Departamento,1,4,14-02-2023
https://new.yapo.cl/inmuebles/terreno-de-27-hectreas-arriendo-empresas_85307596,"La Serena, IV Coquimbo",Anuncio Profesional,,,,$ 2.298.952,"La propiedad se ubica en la cuidad de La Serena, al costado poniente del terraplén de acceso al puente Vicente Zorrila,  Tiene 34 Mt frente y una superficie total de 2,7 hectáreas.   Consta de:  Casa 1: de 80 M2, con living comedor, cocina, 3 dormitorios y un baño.  2 Oficinas de 10 y 8 M2 cada una.  2 Bodegas, una de 12 m2 y la otra de 25 mt2  1 Baño de 4 m2 de acceso general.  Todas estas instalaciones son de estructura de bloques.  Más casa de 50 m2 de estructura liviana, con comedor, cocina y 1 baño.  Estacionamiento con capacidad para 6 a 8 vehículos en la plataforma superior y 20 vehículos aproximadamente en la parte baja del terreno, quedando con una superficie disponible de 2 Ha para habilitar más galpones y estacionamientos.","Terreno de 2,7 Hectáreas arriendo empresas",Elqui Valley Gestion Inmobiliaria,"['lat=-29.8962', 'lon=-71.23569']",01-02-2023,429,"Estacionamiento, bodega u otro",20,73,14-02-2023
https://new.yapo.cl/inmuebles/pieza_86149535,"La Serena, IV Coquimbo",,,,,$ 230.000,"Se arrienda pieza amoblada a persona universitaria en sector San Joaquín, la serena. A pasos de la universidad, con derecho a servicios basicos, uso de cocina y lavado. Baño compartido.",Pieza,Stefania amengual saavedra,,01-02-2023,8,Pieza,,1,14-02-2023
https://new.yapo.cl/inmuebles/departamento-diario_85710445,"La Serena, IV Coquimbo",,,1,1,$ 35.000,"Hermoso y cómodo departamento en arriendo por días, a un costado de Universidad Central en Avenida Fco de Aguirre, La Serena, a cinco minutos de la playa, disponibilidad inmediata.  Distribución: un dormitorio amplio, un baño, cocina americana con lavadora frontal y amplia terraza con vista despejada. Áreas comunes amplias, jardines, dos piscinas, quinchos y juegos infantiles",Departamento diario,germanherrerareyes,,01-02-2023,24,Departamento,,2,14-02-2023
https://new.yapo.cl/inmuebles/arriendo-casa_86148871,"Coquimbo, IV Coquimbo",,,3,1,$ 300.000,Se arrienda casa ubicada en sector rinconada (mar mediterráneo con pasaje río palena) consultas llamar al fono,Arriendo Casa,Alberto acevedo,,01-02-2023,3,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/depto-atrs-del-casino-enjoy-coquimbo_83750391,"Coquimbo, IV Coquimbo",Anuncio Profesional,,2,2,$ 65.000,SINERGIA Propiedades Arrienda Depto por día:  2 dormitorios 2 baños Capacidad para 5 personas Excelente vista al mar Wifi TV Cable Completamente amoblado Lavandería con fichas o monedas  Arriendo mínimo 2 noches,Depto atrás del casino Enjoy Coquimbo,SINERGIA Propiedades e.i.r.l,,01-02-2023,294,Departamento,,8,14-02-2023
https://new.yapo.cl/inmuebles/casa-sindempart-3-piezas-1-bao_86148050,"Coquimbo, IV Coquimbo",,,3,1,$ 450.000,"Se arrienda casa de 1 piso en Sindempart a pasos del supermarcado Unimarc de los Alamos.  3 dormitorios y 1 baño. Entrada de autos. Terreno de 160mt2 y construidos 70mt2 aprox.   Requerimientos para arrendar: Contrato de trabajo indefinido, 6 ultimas liquidaciones de sueldo, certificado de AFP, foto del carnet por ambos lados, certificado de Dicom. Si se considera renta en conjunto los integrantes deben presentar la misma documentación. Se solicita 1 mes de garantía.  Si necesitas más información por favor no dudes en contactar por correo electrónico o teléfono.","casa Sindempart, 3 piezas 1 baño",Yolanda,,31-01-2023,9,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/casa-diario-la-serena_86147657,"La Serena, IV Coquimbo",,,2,2,$ 50.000,"Arriendo casa diario en la serena cuenta con dos domitorios , cocina ,lavanderia,estacionamiento, dos baños en la nova serena a 5 minutos del centro en auto y a 10 minutos de la.av del mar , con camara de vigilancia sector trabquilo se aceptan mascotas interesados al Fono.",Casa diario la serena,Angie Rojas,,31-01-2023,15,Casa,1,1,14-02-2023
https://new.yapo.cl/inmuebles/departamento-para-turistas!!_86147330,"La Serena, IV Coquimbo",,,2,2,$ 55.000,"Arriendo departamento diario, 2D, 2B, cocina independiente, logia con lavadora y secadora, wife, cable, piscina, ascensor",Departamento para turistas!!,maribel rios,,31-01-2023,3,Departamento,1,1,14-02-2023
https://new.yapo.cl/inmuebles/habitacion-entrada-independiente_85924493,"La Serena, IV Coquimbo",,,,,$ 230.000,"Habitacion grande totalmente equipada cable y wifi, cocina y baño compartido ubicada en el centro de la serena",habitacion entrada independiente,maria victoria poffal barraza,,31-01-2023,4,Pieza,,3,14-02-2023
