Link,Comuna,Tipousuario,Direccion,Habitaciones,Baños,Precio,Descripcion,Titulo1,Anfitrion,Ubicacion,Fechapubli,Avisospublicados,Tipo,Estacionamiento,Avisosactivosfecha,Scrapdate
https://new.yapo.cl/inmuebles/busco-urgente-casa-en-vicua_86286805,"Vicuña, IV Coquimbo",,,2,1,$ 250.000,Nesecito arrendar casa urgente en vicuña o en sectores cercanos somos 2 adultos y un niño.,BUSCO urgente casa en vicuña,bertaq38,,14-02-2023,1,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/departamento-a-estudiantes_86286477,"La Serena, IV Coquimbo",,costanera del rio 211 ,3,1,$ 450.000,"Se arrienda departamento de marzo a diciembre a estudiantes, se encuentra ubicado a metros del mall puertas Del Mar, cercano a universidades, cuenta con vigilancia las 24 hrs, quincho, estacionamiento, totalmente amoblado, ubicado en 2 piso, gasto comunes incluidos.  Reales interesados al WhatsApp",departamento a estudiantes,emilioleiva169,"['lat=-29.8939898', 'lon=-71.2491895']",14-02-2023,18,Departamento,1,2,14-02-2023
https://new.yapo.cl/inmuebles/local-garriga-coquimbo_80384244,"Coquimbo, IV Coquimbo",Anuncio Profesional,,,,$ 495.159,"Se arrienda Local Comercial, en segundo piso de Galería Comercial ,ubicado en el centro de Coquimbo calle Garriga, superficie del local es de 6 metros cuadrados ideal para venta de productos o servicios, de alto flujo peatonal a pasos del mall Coquimbo. Para mayor información, contactar a Century 21 Fontana +569 3398 5646",LOCAL Garriga Coquimbo,Century 21 Fontana,"['lat=41.6933493', 'lon=2.2778128']",14-02-2023,544,Comercial e industrial,,176,14-02-2023
https://new.yapo.cl/inmuebles/dpto-vista-al-mar-monjitas-oriente-la-serena-3d_86056084,"La Serena, IV Coquimbo",Anuncio Profesional,,3,1,$ 400.000,"AMR S.p.A. ARRIENDA DEPARTAMENTO EN LA SERENA  Sector Monjitas Oriente, Piso 4, con maravillosa vista al mar Condominio cerrado, conserjería 24-7, áreas verdes y juegos infantiles.  $400.000 Incluye Gasto Común y estacionamiento  Programa:  3 Dormitorios con closet, alfombrados 1 Baño completo Cocina americana loggia Living Comedor Balcon 1 Estacionamiento  Disponible desde el 1 marzo 2023  Requisitos: Acreditar Renta (3 ultimas liquidaciones, Cartola AFP, (Carpeta tributaria para independientes) Cédula identidad Informe comercial Aval (mismos documentos)  Mes de Arriendo Mes de Garantía Medio Mes de Comisión  Agendar Visitas al +569 57786384","Dpto. Vista al Mar, Monjitas Oriente, La Serena 3d",AMR Propiedades SpA,"['lat=-29.87618', 'lon=-71.23031']",14-02-2023,314,Departamento,1,21,14-02-2023
https://new.yapo.cl/inmuebles/arriendo-ao-corrido-bello-departamento_86286078,"La Serena, IV Coquimbo",Anuncio Profesional,Oscar Quiroz Morgado 1870 ,3,2,$ 450.000,Arriendo año corrido  Condominio Tamarindo II Departamento sin muebles 3 habitaciones  2 baños  Piso flotante y cerámico  3 piso sin ascensor  Piscina  Quincho  Conserjería las 24 hrs  Cercano a supermercados  Bencineras  Verdulería  Centro de La Serena,Arriendo año corrido bello departamento,Mitzi Riquelme Fuentes,"['lat=-29.8897466', 'lon=-71.250515']",14-02-2023,200,Departamento,1,10,14-02-2023
https://new.yapo.cl/inmuebles/casa-coquimbo_84407441,"Coquimbo, IV Coquimbo",Anuncio Profesional,,3,3,$ 800.000,"Casa amoblada, año corrido a pasos de la Ruta 5.  Propiedad se encuentra emplazada en un terreno de 1085 m2 en donde existe una casa principal habitada por los dueños y esta segunda propiedad totalmente independiente con living, comedor y cocina en concepto abierto. Dormitorio matrimonial con baño en suite, 1 baño completo Segundo piso 2 amplios dormitorios y 1 baño Estacionamiento para 3 o 4 vehículos Casa completamente equipada para 9 personas, pudiendo ser arrendada para una empresa o una familia grande. En caso de arrendarse a empresa se entrega factura y el arriendo es de $1.000.000 En caso de arrendar a familia, no se admiten mascotas Para más información, contactar a Century 21 Amalfi, Celular +569 982 682 39 o al mail , en Juan Arenas Martínez #1045, local 1, Peñuelas, Coquimbo.",CASA Coquimbo,Century21 Amalfi,"['lat=-29.983781971729', 'lon=-71.352161435474']",14-02-2023,170,Casa,,170,14-02-2023
https://new.yapo.cl/inmuebles/local-huanhuali-la-serena_82518766,"La Serena, IV Coquimbo",Anuncio Profesional,,,,$ 3.000.000,"Gran local comercial de excelente ubicación, amplios espacios, 5 baños grandes , habitaciones o salones de gran espacio muy buena iluminación, apto para oficinas, Local de ventas, tiendas, o café, recién remodelado. En excelente estado, cercano a Mall Plaza Serena calle de mucho transito buena conectividad Para mayor información, contactar a Century 21 Fontana +569 3398 5646",LOCAL HUANHUALI La Serena,Century 21 Fontana,"['lat=-29.914244', 'lon=-71.2554047']",14-02-2023,544,Comercial e industrial,,176,14-02-2023
https://new.yapo.cl/inmuebles/casa-a-turista_85840510,"La Serena, IV Coquimbo",,,2,1,$ 40.000,"Arriendo casa ubicada en condominio con acceso controlado 24/7 y además tiene cámaras de vigilancia, es un lugar muy tranquilo y ideal para descansar.  Valor $40.000.- diario, equipado para 4 personas. (si viene más gente se cobra adicional).  habitación matrimonial con una cama king y colset. La segunda habitación con dos camas de una plaza o camarote(es desmontable), además tiene wify y una televisión.  El patio esta equipado con un quincho que tiene una parrilla y un bar.   Está ubicada a pasos de 2 súper mercados, al lado de bencineras y tiene acceso al centro de la serena a 5 minutos, acceso directo para ruta al valle de Elqui y también a la carretera para acceder a las playas. Es un lugar donde pasa mucha locomoción.  Al frente de la casa hay una plaza con juegos para niños y funciona un carrito de comida rápida, además hay un almacén a una cuadra.  El patio es compartido dado que en el terreno de la casa existe una cabaña que también se arrienda.  Si quiere más fotos o vídeos solicite al wtsp 982686293",Casa a turista,SEBASTIAN ALEJANDRO CABEZAS,,14-02-2023,39,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/busco-casa_86285197,"La Serena, IV Coquimbo",,,3,,$ 700.000,"Hola! Buscamos arriendo en sector centro, pampa o vista hermosa en La Serena, hasta el paradero 12. Somos 3 personas adultas y una perrita. Ojalá entre 600-700 mil pesos. Gracias!!",BUSCO casa,Dennis Asecas,,14-02-2023,1,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/departamento-estudiantes-cerca-inacap_86285132,"La Serena, IV Coquimbo",Anuncio Profesional,,3,1,$ 550.000,"Amoblado para 4 personas tres dormitorios Un baño  Estacionamiento Gastos comunes incluidos Gastos Luz y agua los paga el arrendatario No tienes gas  Pide mes garantía Mes Arriendo No tiene lavadora, solo lavandería del Edificio Dirección; Los Nisperos #705 Piso 10",Departamento Estudiantes cerca INACAP,Veronica,,14-02-2023,42,Departamento,,6,14-02-2023
https://new.yapo.cl/inmuebles/casa-ao-corrido_86284989,"Coquimbo, IV Coquimbo",Anuncio Profesional,,3,2,$ 550.000,"Casa nueva ubicada en sector de Bosque Oriente, Coquimbo.  Dirección: Constantino Constanzi 2057 Bosque Oriente. Coquimbo  Distribución: Primer piso: -1 habitación -1 baño",Casa Año Corrido,Lorena Riveros,,14-02-2023,73,Casa,1,6,14-02-2023
https://new.yapo.cl/inmuebles/departamento-la-serena-golf-coiges-la-serena_86285884,"La Serena, IV Coquimbo",Anuncio Profesional,,4 o más dormitorios,3,$ 950.000,"Ubicado en el exclusivo condominio La Serena Golf, a pasos de la playa, este departamento consta de un amplio dormitorio principal en suite, además de 3 dormitorios y 2 baños adicionales, pisos de cerámica, excelente nivel de terminaciones, amplia terraza cerrada con ventanal tipo acordeón muro cortina y cocina equipada, 1 estacionamiento y una bodega. Su orientación poniente permite no solo contar con linda vista al mar sino disfrutar los soleados atardeceres a la orilla del mar. Sistema centralizado de ventilación y extracción de aire, barandas de cristal en terrazas, piscina, chimenea. La Serena Golf se ubica en la salida norte de La Serena, al que se llega con una amplia autopista de primer nivel; consta de club house, cancha de golf, cancha de tenis y club ecuestre, colegio, seguridad 24 horas y Stripcenter.  Canon de arriendo incluye gastos comunes, los que serán de cargo del propietario.  Esta propiedad se encuentra disponible exclusivamente para arriendos anuales; no disponible para arriendos de temporada.  __________  Contáctanos para conocer mayores antecedentes sobre esta propiedad; estaremos encantados de asesorarte.  Matías Pizarro De la Piedra Teléfono: +56 999318956 Email:   Karen Véliz Henríquez Teléfono: +56 999318894 Email:",DEPARTAMENTO La Serena Golf (Coigües) La Serena,Matías Pizarro - Facility Manager,"['lat=-29.838780153543652', 'lon=-71.2777572778756']",14-02-2023,87,Departamento,,87,14-02-2023
