Link,Comuna,Tipousuario,Direccion,Habitaciones,Baños,Precio,Descripcion,Titulo1,Anfitrion,Ubicacion,Fechapubli,Avisospublicados,Tipo,Estacionamiento,Avisosactivosfecha,Scrapdate
https://new.yapo.cl/inmuebles/depto-arriendo-x-dias-av-del-mar_86058684,"La Serena, IV Coquimbo",Anuncio Profesional,,3,1,$ 65.000,"Arriendo diario de Hermoso departamento, full amoblado a media cuadra de Avenida del mar cercano a restaurantes, farmacias, cafeterías.  Características : - 3 Dormitorios  - 1 baño  - Piso 1 - full amoblado - Terraza  - Estacionamiento  - Piscina - quincho - áreas verdes  Valor Arriendo diario: 65.000  Valor aseo $30.000, pago u a sola vez  Agenda tu Visita  Contacto: 932986143",Depto Arriendo x dias Av. Del Mar,Vive Elqui Propiedades,,23-01-2023,26,Departamento,,10,14-02-2023
https://new.yapo.cl/inmuebles/busco-departamento_85964508,"La Serena, IV Coquimbo",,,1,1,$ 380.000,"Busco arriendo de año corrido para dos personas de departamento en sector Puertas del Mar o cercano a Universidad Santo Tomas en La Serena, Coquimbo. Presupuesto de 300.000 a 380.000 mil pesos incluidos gastos comunes.",Busco departamento,Paz Venegas,,23-01-2023,1,Departamento,,1,14-02-2023
https://new.yapo.cl/inmuebles/casa-o-departamento_86057817,"Coquimbo, IV Coquimbo",Anuncio Profesional,,2,2,$ 350.000,"Necesito arrendar casa , valor máximo $350000, de 3 dormitorios, tengo contrato de trabajo estable y liquidaciones de sueldo, me pueden enviar fotos y ubicación a mi wassap por favor, saludos.",casa o departamento.,Javier..,,23-01-2023,194,Departamento,,4,14-02-2023
https://new.yapo.cl/inmuebles/habitacion-diaria_85964306,"La Serena, IV Coquimbo",,,,,$ 20.000,"Pieza con baño y refrigerador privado dentro de la habitación Entrada independiente wifi900megas,tv por cacle,agua caliente uso de cocina y lavadora no tenemos estacionamiento pero puede dejarse fuera de la casa $20.000 diario hasta dos personas Estamos ubicados en la enrada de la compañia baja,a diez minutos del terminal de buses,recova y centro de Serena en locomoción",Habitacion diaria,Alexia,,23-01-2023,1,Pieza,,1,14-02-2023
https://new.yapo.cl/inmuebles/busco-casa_85965285,"La Serena, IV Coquimbo",,,3,2,$ 550.000,Busco casa año corrido 3H 2B de preferencia en La serena o Coquimbo,Busco casa,Alejandra Canelo,,23-01-2023,1,Casa,,1,14-02-2023
https://new.yapo.cl/inmuebles/oficina-borgoo-con-aldunate-coquimbo_84673331,"Coquimbo, IV Coquimbo",Anuncio Profesional,,,,$ 390.000,"Oficina en cuarto piso en edificio del sector centro de Coquimbo, ideal para consulta médica o uso general, tiene una superficie aproximada de 25 m2.  En los alrededores encontrará malls, comercio general, bancos y notarías, etc.  __________  Contáctanos para conocer mayores antecedentes sobre esta propiedad; estaremos encantados de asesorarte.  Matías Pizarro De la Piedra Teléfono: +56 999318956 Email:   Karen Véliz Henríquez Teléfono: +56 999318894 Email:",OFICINA Borgoño con Aldunate Coquimbo,Matías Pizarro - Facility Manager,"['lat=-29.954963', 'lon=-71.33877869999999']",23-01-2023,87,Oficina,,87,14-02-2023
https://new.yapo.cl/inmuebles/oficina-borgoo-con-aldunate-coquimbo_84673323,"Coquimbo, IV Coquimbo",Anuncio Profesional,,,,$ 350.000,"Oficina en cuarto piso en edificio del sector centro de Coquimbo, ideal para consulta médica o uso general, tiene una superficie aproximada de 25 m2.  En los alrededores encontrará malls, comercio general, bancos y notarías, etc.  __________  Contáctanos para conocer mayores antecedentes sobre esta propiedad; estaremos encantados de asesorarte.  Matías Pizarro De la Piedra Teléfono: +56 999318956 Email:   Karen Véliz Henríquez Teléfono: +56 999318894 Email:",OFICINA Borgoño con Aldunate Coquimbo,Matías Pizarro - Facility Manager,"['lat=-29.954963', 'lon=-71.33877869999999']",23-01-2023,87,Oficina,,87,14-02-2023
https://new.yapo.cl/inmuebles/cabaas_85773532,"Coquimbo, IV Coquimbo",,,2,1,$ 45.000,"Cómodas cabañas en Sindempart a 10 minutos caminando de playa La Herradura, lugar tranquilo, ideal para descansar. Las cabañas cuentan con una capacidad de 4 a 7 personas, los servicios disponibles son: -Agua caliente  -Internet  -TV cable -Lavadora individual -Amplio estacionamiento  -Terreno completamente cerrado tipo condominio",Cabañas,rosa alvarado,,23-01-2023,1,Casa,10,1,14-02-2023
https://new.yapo.cl/inmuebles/oficina-borgoo-con-aldunate-coquimbo_84673335,"Coquimbo, IV Coquimbo",Anuncio Profesional,,,,$ 375.000,"Oficina en quinto piso en edificio del sector centro de Coquimbo, ideal para consulta médica o uso general, tiene una superficie aproximada de 25 m2.  En los alrededores encontrará malls, comercio general, bancos y notarías, etc.  __________  Contáctanos para conocer mayores antecedentes sobre esta propiedad; estaremos encantados de asesorarte.  Matías Pizarro De la Piedra Teléfono: +56 999318956 Email:   Karen Véliz Henríquez Teléfono: +56 999318894 Email:",OFICINA Borgoño con Aldunate Coquimbo,Matías Pizarro - Facility Manager,"['lat=-29.954963', 'lon=-71.33877869999999']",23-01-2023,87,Oficina,,87,14-02-2023
https://new.yapo.cl/inmuebles/casa-12-habitaciones-a-empresa_86053992,"Salamanca, IV Coquimbo",,,4 o más dormitorios,4 o más baños,$ 2.000.000,INMUEBLE HABITACIONAL (ubicación central)( a 1 cuadra de supermercados y 2 cuadras de la plaza de armas de Salamanca) Detalles: -12 habitaciones - 5 baños -Cocina -Estacionamiento,casa 12 habitaciones a EMPRESA,Maria Cortes,,23-01-2023,11,Casa,2,1,14-02-2023
